,Hurricane Code,Hurricane Name,Timestamp,Status,Latitude,Longitude,Maximum Sustained Winds,Minimum Pressure,Radius of Maximum Winds,Shear Magnitude (kts),Shear Direction (deg)
3373,EP182022,JULIA,2022-10-09 00:00:00,HU,12.5,-82.0,65,989,30,5.7,194
3374,EP182022,JULIA,2022-10-09 06:00:00,HU,12.4,-83.3,75,982,25,8.1,212
3375,EP182022,JULIA,2022-10-09 07:15:00,HU,12.4,-83.6,75,982,25,,
3376,EP182022,JULIA,2022-10-09 12:00:00,HU,12.3,-84.7,65,985,25,14.1,222
3377,EP182022,JULIA,2022-10-09 18:00:00,TS,12.3,-86.2,45,988,25,17.9,229
3378,EP182022,JULIA,2022-10-10 00:00:00,TS,12.6,-87.6,40,993,30,15.8,242
3379,EP182022,JULIA,2022-10-10 06:00:00,TS,13.1,-88.8,35,998,30,12.4,267
3380,EP182022,JULIA,2022-10-10 11:00:00,TS,13.6,-89.7,35,1001,30,,
3381,EP182022,JULIA,2022-10-10 12:00:00,TD,13.7,-89.9,30,1002,30,12.6,265
3382,EP182023,OTIS,2023-10-21 00:00:00,LO,9.3,-95.8,25,1007,80,,
3383,EP182023,OTIS,2023-10-21 06:00:00,LO,9.6,-96.1,25,1007,80,,
3384,EP182023,OTIS,2023-10-21 12:00:00,LO,9.7,-96.6,25,1007,80,,
3385,EP182023,OTIS,2023-10-21 18:00:00,LO,9.5,-96.9,25,1007,70,,
3386,EP182023,OTIS,2023-10-22 00:00:00,LO,9.5,-96.7,25,1007,60,,
3387,EP182023,OTIS,2023-10-22 06:00:00,LO,9.6,-96.6,30,1006,50,,
3388,EP182023,OTIS,2023-10-22 12:00:00,TD,9.8,-96.7,30,1006,50,14.0,249
3389,EP182023,OTIS,2023-10-22 18:00:00,TS,10.2,-96.9,35,1004,40,13.6,239
3390,EP182023,OTIS,2023-10-23 00:00:00,TS,10.8,-97.1,35,1004,40,14.1,248
3391,EP182023,OTIS,2023-10-23 06:00:00,TS,11.4,-97.2,35,1004,40,13.4,257
